ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
9571,2025-05-31,204,3,104,6.3,Arábica,Tolima,14,85.0,21.6,2025-05-31
10713,2025-05-03,204,3,102,5.4,Arábica,Nariño,12,79.0,26.8,2025-05-03
2544,2025-05-25,204,1,105,6.3,Robusta,Antioquia,14,85.0,26.1,2025-05-25
10536,2025-05-31,202,2,101,6.1,Liberica,Tolima,14,82.0,28.1,2025-05-31
4854,2025-05-15,202,4,102,6.3,Robusta,Tolima,13,65.0,29.1,2025-05-15
1555,2025-05-06,204,3,103,6.9,Excelsa,Huila,8,93.0,29.6,2025-05-06
7366,2025-05-16,203,2,102,6.0,Arábica,Antioquia,13,90.0,20.5,2025-05-16
1512,2025-05-25,202,1,101,,Excelsa,Caldas,15,77.0,22.5,2025-05-25
4207,2025-05-29,204,4,102,,Arábica,Antioquia,14,82.0,18.0,2025-05-29
9085,2025-05-14,201,4,103,6.3,Excelsa,Tolima,10,61.0,21.4,2025-05-14
1968,2025-05-11,201,1,103,6.3,Arábica,Tolima,15,90.0,28.7,2025-05-11
7044,2025-05-14,202,1,102,5.3,Excelsa,Antioquia,16,63.0,18.4,2025-05-14
7880,2025-05-23,204,4,105,5.6,Excelsa,Antioquia,8,64.0,29.6,2025-05-23
7776,2025-05-09,202,2,102,6.7,Liberica,Antioquia,14,76.0,21.4,2025-05-09
4296,2025-05-25,204,2,104,6.0,Arábica,Antioquia,8,,20.9,2025-05-25
9702,2025-05-21,203,2,102,5.5,Liberica,Huila,20,68.0,18.7,2025-05-21
4430,2025-05-27,204,2,101,6.1,Robusta,Tolima,20,78.0,23.2,2025-05-27
9871,2025-05-09,204,4,105,,Robusta,Nariño,12,64.0,23.9,2025-05-09
7963,2025-05-28,203,4,101,5.7,Arábica,Caldas,5,81.0,,2025-05-28
3089,2025-05-13,203,1,105,,Robusta,Caldas,12,,23.1,2025-05-13
9500,2025-05-18,202,2,101,5.4,Liberica,Antioquia,16,62.0,27.4,2025-05-18
7163,2025-05-11,201,1,101,5.1,Robusta,Caldas,7,67.0,27.3,2025-05-11
4211,2025-05-08,203,3,104,5.9,Arábica,Antioquia,14,89.0,26.3,2025-05-08
10201,2025-05-02,202,4,104,6.8,Arábica,Nariño,16,80.0,23.4,2025-05-02
7606,2025-05-19,201,3,104,5.3,Arábica,Huila,16,87.0,29.5,2025-05-19
2110,2025-05-14,202,3,105,,Arábica,Caldas,16,85.0,20.4,2025-05-14
6729,2025-05-31,203,1,101,5.1,Robusta,Antioquia,13,77.0,26.3,2025-05-31
8830,2025-05-19,202,2,103,5.3,Arábica,Tolima,14,76.0,,2025-05-19
2039,2025-05-02,204,3,103,6.8,Arábica,Huila,13,61.0,28.7,2025-05-02
2195,2025-05-29,201,2,101,5.3,Robusta,Huila,10,95.0,27.8,2025-05-29
5475,2025-05-23,203,1,105,5.0,Robusta,Huila,6,60.0,27.8,2025-05-23
10875,2025-05-13,201,2,103,6.2,Arábica,Caldas,17,62.0,28.8,2025-05-13
3123,2025-05-23,204,1,104,5.1,Excelsa,Caldas,9,90.0,24.1,2025-05-23
5983,2025-05-02,204,3,101,,Robusta,Huila,19,80.0,21.7,2025-05-02
9974,2025-05-29,202,1,105,5.9,Excelsa,Nariño,15,87.0,22.4,2025-05-29
6701,2025-05-05,201,2,102,5.4,Robusta,Nariño,7,65.0,,2025-05-05
1935,2025-05-26,204,1,104,5.2,Robusta,Tolima,18,65.0,23.3,2025-05-26
7102,2025-05-10,202,4,105,6.2,Robusta,Tolima,14,81.0,22.2,2025-05-10
5690,2025-05-02,201,4,103,6.5,Robusta,Nariño,20,70.0,24.4,2025-05-02
1395,2025-05-18,204,4,101,6.5,Excelsa,Antioquia,10,69.0,25.5,2025-05-18
5686,2025-05-14,201,2,101,5.6,Liberica,Tolima,18,81.0,25.0,2025-05-14
9777,2025-05-19,203,1,101,5.9,Arábica,Nariño,8,,29.4,2025-05-19
10166,2025-05-03,203,1,103,6.7,Liberica,Caldas,19,68.0,27.1,2025-05-03
6981,2025-05-13,204,2,105,5.5,Robusta,Antioquia,17,75.0,24.1,2025-05-13
10943,2025-05-12,201,2,104,6.7,Liberica,Nariño,13,94.0,26.6,2025-05-12
3192,2025-05-03,204,4,102,5.7,Robusta,Nariño,8,69.0,22.2,2025-05-03
2298,2025-05-08,201,4,105,6.7,Robusta,Nariño,7,95.0,28.6,2025-05-08
6045,2025-05-01,201,3,105,99.9,Excelsa,Huila,16,73.0,22.9,2025-05-01
2163,2025-05-31,203,1,101,5.9,Liberica,Antioquia,14,82.0,19.1,2025-05-31
5255,2025-05-05,201,4,105,5.9,Arábica,Antioquia,17,63.0,20.4,2025-05-05
7373,2025-05-07,202,3,103,6.5,Liberica,Antioquia,9,93.0,24.8,2025-05-07
2528,2025-05-23,202,2,101,5.5,Arábica,Nariño,7,,28.0,2025-05-23
5343,2025-05-03,204,2,102,6.4,Excelsa,Caldas,8,88.0,21.4,2025-05-03
3031,2025-05-18,201,3,105,6.7,Arábica,Huila,6,72.0,21.2,2025-05-18
4061,2025-05-25,202,4,104,6.7,Robusta,Antioquia,14,62.0,29.1,2025-05-25
1059,2025-05-10,204,2,101,5.6,Liberica,Antioquia,9,89.0,27.0,2025-05-10
3406,2025-05-09,203,4,104,5.3,Liberica,Nariño,17,72.0,,2025-05-09
6007,2025-05-11,203,4,105,5.9,Liberica,Antioquia,12,77.0,23.3,2025-05-11
7158,2025-05-19,201,4,103,6.9,Robusta,Caldas,18,78.0,29.3,2025-05-19
8376,2025-05-01,202,4,103,7.0,Liberica,Caldas,14,72.0,21.8,2025-05-01
5507,2025-05-17,202,2,101,5.7,Liberica,Nariño,6,67.0,26.2,2025-05-17
6215,2025-05-26,204,2,102,6.4,Robusta,Tolima,13,68.0,25.0,2025-05-26
7030,2025-05-27,202,3,102,7.0,Liberica,Tolima,9,65.0,24.4,2025-05-27
2781,2025-05-19,204,2,104,6.9,Arábica,Antioquia,17,63.0,23.6,2025-05-19
6448,2025-05-28,201,3,103,,Robusta,Caldas,12,60.0,19.6,2025-05-28
5607,2025-05-24,202,4,101,6.0,Excelsa,Nariño,5,83.0,18.2,2025-05-24
7915,2025-05-22,201,4,102,5.0,Arábica,Antioquia,8,88.0,24.5,2025-05-22
1677,2025-05-31,202,1,105,5.1,Robusta,Huila,13,68.0,23.0,2025-05-31
4583,2025-05-27,202,3,101,6.9,Arábica,Tolima,15,64.0,23.1,2025-05-27
4654,2025-05-02,203,2,104,6.9,Robusta,Nariño,13,79.0,26.5,2025-05-02
8921,2025-05-20,203,2,105,6.7,Arábica,Nariño,19,90.0,18.3,2025-05-20
10500,2025-05-19,201,3,105,6.8,Excelsa,Antioquia,12,93.0,27.2,2025-05-19
3733,2025-05-02,202,2,105,99.9,Robusta,Caldas,5,95.0,24.8,2025-05-02
5788,2025-05-11,203,1,102,5.8,Robusta,Huila,7,,24.2,2025-05-11
3755,2025-05-15,202,4,103,5.3,Robusta,Nariño,5,64.0,26.0,2025-05-15
3338,2025-05-06,204,4,101,6.0,Arábica,Antioquia,7,93.0,19.2,2025-05-06
4644,2025-05-19,204,1,103,7.0,Robusta,Caldas,7,86.0,26.5,2025-05-19
8738,2025-05-11,203,1,101,5.2,Robusta,Caldas,7,68.0,23.2,2025-05-11
6517,2025-05-07,201,4,105,6.5,Liberica,Tolima,18,91.0,22.8,2025-05-07
6247,2025-05-06,204,3,105,6.0,Liberica,Nariño,19,65.0,27.5,2025-05-06
1867,2025-05-19,202,3,103,5.4,Robusta,Antioquia,18,76.0,27.4,2025-05-19
5448,2025-05-07,201,4,104,5.1,Liberica,Caldas,18,91.0,27.9,2025-05-07
6072,2025-05-24,202,2,104,6.9,Robusta,Caldas,11,92.0,28.2,2025-05-24
5882,2025-05-21,203,3,101,5.5,Arábica,Huila,12,74.0,,2025-05-21
10511,2025-05-07,204,2,102,6.3,Robusta,Tolima,13,80.0,18.3,2025-05-07
4003,2025-05-30,204,2,105,5.4,Liberica,Caldas,15,76.0,27.5,2025-05-30
3226,2025-05-27,204,4,102,6.4,Excelsa,Huila,9,67.0,27.2,2025-05-27
10057,2025-05-22,204,2,104,6.4,Robusta,??,16,81.0,23.0,2025-05-22
5827,2025-05-16,203,1,104,5.8,Robusta,Antioquia,20,91.0,28.7,2025-05-16
8622,2025-05-19,204,2,103,5.1,Liberica,Tolima,20,81.0,22.4,2025-05-19
10690,2025-05-28,204,3,105,5.6,Liberica,Antioquia,15,70.0,29.0,2025-05-28
6501,2025-05-26,203,1,105,5.7,Robusta,Tolima,18,84.0,26.7,2025-05-26
10701,2025-05-28,204,1,103,,Excelsa,Huila,5,65.0,18.1,2025-05-28
9479,2025-05-19,203,3,105,5.6,Excelsa,Tolima,9,87.0,23.8,2025-05-19
6503,2025-05-06,202,1,105,6.2,Arábica,Caldas,12,65.0,28.2,2025-05-06
2211,2025-05-09,201,1,104,6.5,Robusta,Caldas,8,76.0,28.6,2025-05-09
10084,2025-05-26,202,3,102,6.6,Robusta,Antioquia,17,84.0,26.2,2025-05-26
3289,2025-05-14,203,1,102,5.8,Robusta,Antioquia,15,64.0,20.2,2025-05-14
3184,2025-05-30,203,3,102,6.1,Excelsa,Tolima,7,74.0,19.9,2025-05-30
3863,2025-05-27,201,3,101,5.8,Robusta,Caldas,12,87.0,18.2,2025-05-27
7862,2025-05-18,204,2,105,6.1,Excelsa,Nariño,19,,25.8,2025-05-18
3363,2025-05-03,204,1,101,5.2,Robusta,Huila,10,91.0,25.8,2025-05-03
9464,2025-05-04,202,3,105,6.1,Desconocido,Nariño,13,60.0,19.6,2025-05-04
7333,2025-05-28,201,2,102,6.5,Robusta,Huila,9,,19.6,2025-05-28
5065,2025-05-01,202,3,103,6.1,Liberica,Antioquia,10,70.0,22.9,2025-05-01
10547,2025-05-03,204,1,104,6.0,Robusta,Tolima,13,79.0,19.9,2025-05-03
1618,2025-05-21,201,1,104,6.6,Arábica,Nariño,16,,23.7,2025-05-21
4282,2025-05-04,202,1,103,6.1,Arábica,Huila,8,95.0,22.6,2025-05-04
6227,2025-05-24,203,2,105,6.7,Excelsa,Caldas,13,81.0,20.0,2025-05-24
4398,2025-05-26,201,3,104,5.7,Arábica,Tolima,12,71.0,26.6,2025-05-26
4066,2025-05-15,204,3,101,6.7,Desconocido,Huila,10,81.0,20.9,2025-05-15
1767,2025-05-11,203,3,103,6.7,Robusta,Nariño,13,92.0,26.4,2025-05-11
8079,2025-05-12,202,4,105,5.3,Liberica,Caldas,14,92.0,19.0,2025-05-12
6280,2025-05-10,204,1,102,6.6,Arábica,Antioquia,13,61.0,26.4,2025-05-10
5150,2025-05-04,201,2,103,5.7,Arábica,Tolima,13,94.0,21.6,2025-05-04
2145,2025-05-08,202,1,104,6.8,Arábica,Antioquia,6,89.0,21.1,2025-05-08
5249,2025-05-31,202,3,104,5.2,Robusta,Tolima,10,61.0,20.2,2025-05-31
5111,2025-05-13,204,2,101,5.8,Liberica,Antioquia,5,77.0,26.9,2025-05-13
1463,2025-05-03,201,2,104,,Excelsa,Caldas,9,86.0,22.1,2025-05-03
3933,2025-05-28,203,4,102,5.9,Excelsa,Nariño,15,72.0,28.1,2025-05-28
5624,2025-05-12,204,1,104,,Liberica,Tolima,10,93.0,,2025-05-12
4814,2025-05-17,204,2,101,6.1,Robusta,Tolima,12,61.0,25.1,2025-05-17
7309,2025-05-29,203,2,105,5.5,Excelsa,Caldas,16,77.0,25.1,2025-05-29
5342,2025-05-26,202,3,102,6.1,Liberica,Huila,15,94.0,22.6,2025-05-26
6301,2025-05-29,203,1,102,6.7,Excelsa,Tolima,18,61.0,25.3,2025-05-29
7805,2025-05-17,203,3,105,6.4,Robusta,Caldas,15,91.0,29.9,2025-05-17
4283,2025-05-28,201,1,104,5.3,Excelsa,Tolima,11,67.0,20.2,2025-05-28
3575,2025-05-09,202,3,102,5.5,Excelsa,Tolima,8,74.0,20.3,2025-05-09
8962,2025-05-10,202,3,102,5.8,Excelsa,Huila,5,90.0,24.5,2025-05-10
8880,2025-05-28,201,4,104,6.6,Arábica,Tolima,13,88.0,27.4,2025-05-28
1829,2025-05-07,201,2,101,5.4,Arábica,Caldas,20,88.0,27.7,2025-05-07
7487,2025-05-16,202,2,104,5.4,Robusta,Tolima,9,72.0,25.9,2025-05-16
8600,2025-05-18,204,3,104,5.9,Robusta,Caldas,19,87.0,27.7,2025-05-18
3541,2025-05-08,202,2,102,6.7,Excelsa,Tolima,8,80.0,28.6,2025-05-08
6747,2025-05-24,202,4,101,5.4,Excelsa,Caldas,19,88.0,20.3,2025-05-24
9527,2025-05-13,204,4,105,5.5,Robusta,Tolima,7,82.0,29.3,2025-05-13
10567,2025-05-28,201,2,102,6.4,Liberica,Nariño,9,92.0,24.4,2025-05-28
4743,2025-05-12,201,3,105,5.9,Excelsa,Antioquia,6,82.0,19.9,2025-05-12
8499,2025-05-16,201,4,104,5.8,Liberica,Tolima,11,71.0,25.9,2025-05-16
4525,2025-05-21,201,1,102,5.4,Arábica,Huila,12,92.0,23.5,2025-05-21
1021,2025-05-09,202,4,104,99.9,Excelsa,Antioquia,16,78.0,27.7,2025-05-09
2916,2025-05-15,201,3,104,5.3,Arábica,Huila,15,78.0,28.1,2025-05-15
7572,2025-05-11,201,2,103,5.9,Liberica,Tolima,5,94.0,21.9,2025-05-11
10019,2025-05-27,203,2,105,6.0,Desconocido,Huila,17,76.0,26.5,2025-05-27
3013,2025-05-01,201,1,102,5.9,Robusta,Tolima,9,78.0,18.6,2025-05-01
6406,2025-05-24,203,4,105,99.9,Liberica,Caldas,12,93.0,26.1,2025-05-24
2296,2025-05-07,204,1,102,5.2,Robusta,Tolima,10,90.0,21.3,2025-05-07
4746,2025-05-20,204,3,101,5.1,Excelsa,Nariño,13,86.0,25.7,2025-05-20
1592,2025-05-28,201,3,103,6.1,Arábica,Antioquia,17,94.0,24.1,2025-05-28
2407,2025-05-21,204,1,102,6.4,Excelsa,Nariño,18,66.0,29.4,2025-05-21
1222,2025-05-22,202,4,105,6.6,Excelsa,Nariño,11,60.0,21.8,2025-05-22
6618,2025-05-12,201,4,104,5.8,Excelsa,Caldas,16,60.0,19.3,2025-05-12
7249,2025-05-25,203,2,103,5.8,Arábica,Nariño,19,81.0,26.0,2025-05-25
5419,2025-05-04,203,3,105,5.8,Robusta,Tolima,15,71.0,23.2,2025-05-04
1859,2025-05-31,203,3,103,6.7,Liberica,Tolima,11,84.0,27.2,2025-05-31
2784,2025-05-21,201,3,105,6.5,Liberica,Caldas,20,70.0,29.7,2025-05-21
8260,2025-05-13,201,2,105,5.2,Liberica,Caldas,15,70.0,25.4,2025-05-13
7857,2025-05-15,201,2,103,,Liberica,Caldas,19,62.0,26.1,2025-05-15
2955,2025-05-27,203,1,101,5.7,Arábica,Antioquia,15,70.0,24.3,2025-05-27
2747,2025-05-22,201,1,104,6.4,Robusta,Huila,16,83.0,21.4,2025-05-22
4133,2025-05-10,203,3,103,5.9,Excelsa,Nariño,11,62.0,21.6,2025-05-10
9037,2025-05-04,203,3,104,6.1,Arábica,Antioquia,10,80.0,19.9,2025-05-04
9851,2025-05-23,203,3,105,6.2,Arábica,Antioquia,13,74.0,27.2,2025-05-23
1995,2025-05-11,203,4,101,5.5,Excelsa,Nariño,17,91.0,28.6,2025-05-11
7109,2025-05-18,202,1,105,6.7,Arábica,Antioquia,11,91.0,28.2,2025-05-18
1731,2025-05-22,202,4,102,6.3,Excelsa,Nariño,20,71.0,19.8,2025-05-22
7975,2025-05-12,202,1,105,,Liberica,Huila,15,90.0,24.8,2025-05-12
7274,2025-05-16,202,1,105,6.3,Robusta,Huila,14,63.0,28.0,2025-05-16
7752,2025-05-26,204,3,105,5.4,Robusta,Nariño,5,93.0,19.9,2025-05-26
4510,2025-05-26,201,3,103,6.8,Excelsa,Tolima,11,93.0,29.8,2025-05-26
4534,2025-05-07,204,2,103,6.6,Arábica,Caldas,20,79.0,29.9,2025-05-07
3514,2025-05-09,201,1,101,5.5,Liberica,Caldas,12,76.0,18.5,2025-05-09
6437,2025-05-13,202,2,104,5.3,Robusta,Antioquia,6,85.0,29.0,2025-05-13
4626,2025-05-21,202,1,102,6.8,Desconocido,Tolima,15,61.0,20.0,2025-05-21
1466,2025-05-21,204,1,105,5.9,Liberica,Tolima,15,88.0,23.0,2025-05-21
7756,2025-05-28,201,1,105,5.2,Liberica,Caldas,19,64.0,19.6,2025-05-28
7760,2025-05-15,203,4,105,6.1,Excelsa,Caldas,7,63.0,19.8,2025-05-15
8992,2025-05-15,204,3,104,5.9,Robusta,Huila,9,87.0,22.9,2025-05-15
1158,2025-05-19,202,1,103,6.9,Liberica,Huila,16,86.0,23.8,2025-05-19
4961,2025-05-20,201,3,104,5.7,Liberica,Huila,13,85.0,28.7,2025-05-20
9833,2025-05-29,201,1,105,5.4,Excelsa,Huila,19,69.0,19.8,2025-05-29
6471,2025-05-07,204,3,101,5.3,Excelsa,Antioquia,19,78.0,21.6,2025-05-07
1186,2025-05-16,204,3,102,,Excelsa,Caldas,20,93.0,25.3,2025-05-16
2003,2025-05-20,202,4,105,5.4,Excelsa,Nariño,15,90.0,24.4,2025-05-20
10509,2025-05-03,201,4,105,6.5,Arábica,Antioquia,7,85.0,28.2,2025-05-03
6624,2025-05-15,202,3,105,,Liberica,Caldas,17,83.0,28.3,2025-05-15
1401,2025-05-06,204,1,101,5.8,Arábica,Tolima,10,92.0,20.1,2025-05-06
7241,2025-05-29,202,2,103,5.5,Excelsa,Nariño,16,95.0,28.3,2025-05-29
9941,2025-05-10,203,4,102,6.1,Robusta,Caldas,13,79.0,18.2,2025-05-10
10933,2025-05-23,204,4,105,5.6,Excelsa,Huila,12,95.0,25.7,2025-05-23
8343,2025-05-27,204,1,103,6.6,Excelsa,Tolima,19,79.0,27.8,2025-05-27
10833,2025-05-22,202,4,104,,Robusta,Antioquia,13,74.0,25.0,2025-05-22
9467,2025-05-03,203,3,103,6.7,Excelsa,Nariño,16,86.0,25.0,2025-05-03
9757,2025-05-02,203,1,102,5.2,Excelsa,Nariño,19,83.0,21.8,2025-05-02
8959,2025-05-24,201,3,102,6.4,Liberica,Nariño,12,,29.0,2025-05-24
2251,2025-05-10,203,1,101,6.2,Desconocido,Caldas,20,84.0,,2025-05-10
4144,2025-05-11,201,2,105,,Excelsa,Tolima,5,,23.7,2025-05-11
8431,2025-05-23,203,4,105,6.1,Excelsa,Huila,8,64.0,28.3,2025-05-23
1060,2025-05-22,204,1,104,5.5,Robusta,Antioquia,15,61.0,20.2,2025-05-22
8856,2025-05-16,204,4,101,5.1,Arábica,Antioquia,12,91.0,24.5,2025-05-16
2114,2025-05-12,203,4,101,6.0,Robusta,Nariño,18,93.0,24.5,2025-05-12
4058,2025-05-03,201,3,105,7.0,Arábica,Antioquia,9,,28.0,2025-05-03
10570,2025-05-25,204,2,105,6.0,Robusta,Caldas,14,,19.2,2025-05-25
2329,2025-05-10,201,4,102,6.9,Excelsa,Huila,9,91.0,19.9,2025-05-10
5996,2025-05-26,203,4,103,5.9,Robusta,Huila,10,62.0,22.4,2025-05-26
7683,2025-05-12,201,3,101,6.9,Liberica,Nariño,18,84.0,27.7,2025-05-12
3073,2025-05-12,202,4,105,5.3,Liberica,Tolima,16,95.0,27.0,2025-05-12
5794,2025-05-30,204,1,103,5.2,Arábica,Antioquia,8,78.0,24.5,2025-05-30
7830,2025-05-11,204,4,101,5.9,Arábica,Antioquia,16,87.0,25.3,2025-05-11
10630,2025-05-26,204,2,103,6.0,Desconocido,Nariño,16,84.0,,2025-05-26
9219,2025-05-27,204,1,103,5.6,Liberica,Antioquia,14,90.0,18.4,2025-05-27
8568,2025-05-01,202,1,103,5.6,Arábica,Tolima,19,91.0,29.9,2025-05-01
6923,2025-05-27,204,3,104,6.7,Excelsa,Tolima,12,76.0,23.2,2025-05-27
2551,2025-05-08,204,4,103,5.9,Liberica,Antioquia,20,81.0,22.1,2025-05-08
2010,2025-05-09,203,2,104,5.2,Excelsa,Tolima,5,89.0,24.4,2025-05-09
4756,2025-05-05,201,1,104,,Liberica,Caldas,9,67.0,18.8,2025-05-05
9682,2025-05-29,204,2,103,5.5,Excelsa,Caldas,6,60.0,23.2,2025-05-29
10343,2025-05-04,204,3,103,6.4,Robusta,Caldas,13,86.0,29.5,2025-05-04
9010,2025-05-08,204,3,104,5.6,Robusta,Caldas,15,80.0,25.4,2025-05-08
4861,2025-05-14,203,3,102,6.4,Arábica,Tolima,13,84.0,28.4,2025-05-14
4149,2025-05-30,203,2,104,6.3,Arábica,Caldas,6,74.0,,2025-05-30
3520,2025-05-24,201,4,105,6.6,Robusta,Caldas,12,81.0,20.7,2025-05-24
4128,2025-05-22,201,1,104,5.8,Liberica,Antioquia,12,95.0,18.3,2025-05-22
10085,2025-05-04,203,1,105,6.1,Excelsa,Nariño,7,83.0,22.8,2025-05-04
6317,2025-05-08,202,1,104,5.8,Arábica,Antioquia,17,75.0,28.5,2025-05-08
2196,2025-05-18,203,1,105,6.2,Liberica,Caldas,13,64.0,21.3,2025-05-18
10051,2025-05-16,204,3,104,5.9,Arábica,Huila,11,64.0,26.4,2025-05-16
1880,2025-05-01,202,1,105,5.2,Liberica,Nariño,6,80.0,28.4,2025-05-01
7990,2025-05-21,204,2,102,6.8,Liberica,Caldas,16,91.0,21.7,2025-05-21
3488,2025-05-01,202,3,104,6.9,Arábica,Nariño,14,,20.7,2025-05-01
3841,2025-05-15,202,4,104,6.7,Liberica,Caldas,5,85.0,24.0,2025-05-15
5330,2025-05-14,204,1,103,5.6,Arábica,Tolima,13,79.0,26.5,2025-05-14
3931,2025-05-14,201,2,104,5.6,Liberica,Caldas,20,73.0,25.8,2025-05-14
7425,2025-05-10,202,1,101,5.6,Arábica,Huila,11,91.0,,2025-05-10
3486,2025-05-18,203,1,103,5.0,Liberica,Nariño,11,81.0,,2025-05-18
6748,2025-05-31,204,2,104,6.0,Excelsa,Tolima,15,62.0,24.9,2025-05-31
1884,2025-05-14,201,1,103,5.9,Robusta,Antioquia,16,72.0,21.0,2025-05-14
5915,2025-05-09,201,1,102,6.9,Excelsa,Nariño,11,83.0,21.4,2025-05-09
7211,2025-05-11,204,2,105,5.0,Excelsa,Antioquia,8,67.0,19.4,2025-05-11
10579,2025-05-17,203,4,102,6.9,Excelsa,Caldas,7,88.0,20.6,2025-05-17
1212,2025-05-11,201,3,102,5.8,Desconocido,Huila,7,75.0,25.1,2025-05-11
3276,2025-05-21,201,1,104,5.9,Arábica,Caldas,7,87.0,28.1,2025-05-21
3329,2025-05-21,202,1,101,5.9,Arábica,Tolima,18,76.0,25.3,2025-05-21
5951,2025-05-16,201,3,101,6.5,Excelsa,Caldas,15,75.0,18.2,2025-05-16
4320,2025-05-12,201,1,101,5.3,Excelsa,Nariño,12,87.0,29.1,2025-05-12
10835,2025-05-17,203,2,104,5.4,Arábica,Tolima,15,84.0,19.8,2025-05-17
5608,2025-05-29,201,4,103,5.3,Robusta,Antioquia,11,71.0,25.6,2025-05-29
2439,2025-05-11,204,3,105,6.1,Robusta,Nariño,15,87.0,28.4,2025-05-11
1468,2025-05-14,201,4,101,5.1,Excelsa,Huila,11,76.0,29.6,2025-05-14
6467,2025-05-22,202,3,105,5.5,Robusta,Caldas,13,79.0,18.5,2025-05-22
4330,2025-05-13,203,2,101,6.5,Liberica,Huila,14,91.0,29.2,2025-05-13
6829,2025-05-06,204,4,101,6.7,Robusta,Antioquia,16,95.0,27.9,2025-05-06
9608,2025-05-15,203,2,102,,Liberica,Nariño,17,61.0,29.4,2025-05-15
1697,2025-05-24,203,1,101,5.8,Liberica,Tolima,13,72.0,26.8,2025-05-24
8268,2025-05-05,203,2,104,6.7,Excelsa,Huila,20,74.0,29.8,2025-05-05
10145,2025-05-24,203,2,101,5.9,Robusta,Huila,14,78.0,29.6,2025-05-24
9181,2025-05-25,204,4,102,5.6,Arábica,Caldas,7,87.0,18.9,2025-05-25
10939,2025-05-28,202,1,105,6.6,Robusta,Caldas,18,85.0,22.7,2025-05-28
2315,2025-05-16,201,3,105,5.9,Liberica,Caldas,11,95.0,26.7,2025-05-16
3302,2025-05-28,203,4,105,5.5,Robusta,Tolima,20,92.0,25.9,2025-05-28
3040,2025-05-29,204,2,102,5.5,Robusta,Tolima,16,79.0,27.9,2025-05-29
8109,2025-05-19,202,2,104,6.7,Robusta,Nariño,6,87.0,,2025-05-19
4667,2025-05-07,204,1,102,5.7,Arábica,Tolima,16,66.0,,2025-05-07
1915,2025-05-21,204,2,102,5.3,Excelsa,Tolima,10,79.0,23.3,2025-05-21
1013,2025-05-27,203,2,105,5.4,Liberica,Huila,10,89.0,18.3,2025-05-27
9584,2025-05-23,204,2,102,6.2,Desconocido,Nariño,7,73.0,,2025-05-23
7428,2025-05-19,202,4,101,5.2,Arábica,Nariño,12,87.0,19.1,2025-05-19
2537,2025-05-19,204,2,103,5.8,Robusta,Huila,10,78.0,18.5,2025-05-19
1737,2025-05-28,202,4,102,6.8,Arábica,Tolima,20,93.0,19.7,2025-05-28
9202,2025-05-27,204,1,103,5.5,Robusta,Nariño,18,85.0,24.6,2025-05-27
9653,2025-05-23,202,4,102,6.0,Excelsa,Tolima,10,66.0,19.4,2025-05-23
1454,2025-05-24,204,1,104,6.8,Excelsa,Tolima,19,77.0,29.9,2025-05-24
5346,2025-05-15,203,2,105,5.3,Liberica,Caldas,5,73.0,20.3,2025-05-15
1928,2025-05-24,204,1,102,6.0,Arábica,Huila,15,94.0,26.2,2025-05-24
7292,2025-05-11,201,3,105,5.8,Robusta,Tolima,13,92.0,21.3,2025-05-11
9282,2025-05-16,202,2,103,5.9,Liberica,Caldas,14,77.0,29.1,2025-05-16
9723,2025-05-01,203,3,105,6.7,Arábica,Huila,11,84.0,28.1,2025-05-01
7474,2025-05-09,201,4,103,5.1,Excelsa,Tolima,15,74.0,27.7,2025-05-09
1038,2025-05-05,202,2,101,5.3,Liberica,Antioquia,19,95.0,23.1,2025-05-05
6771,2025-05-29,203,1,102,,Excelsa,Tolima,11,67.0,28.8,2025-05-29
3555,2025-05-12,203,2,105,6.7,Robusta,Caldas,13,88.0,25.3,2025-05-12
8633,2025-05-22,204,4,104,5.2,Arábica,Antioquia,19,92.0,19.6,2025-05-22
10999,2025-05-09,202,2,104,6.2,Robusta,Tolima,13,61.0,20.5,2025-05-09
7621,2025-05-25,201,2,105,5.5,Robusta,Tolima,18,92.0,26.6,2025-05-25
1941,2025-05-31,202,1,103,6.0,Robusta,Huila,6,64.0,23.8,2025-05-31
8399,2025-05-10,202,1,102,6.3,Robusta,Tolima,7,80.0,18.5,2025-05-10
7129,2025-05-08,201,3,101,99.9,Excelsa,Huila,9,73.0,29.2,2025-05-08
10830,2025-05-13,204,4,104,5.9,Excelsa,Caldas,20,66.0,20.6,2025-05-13
3681,2025-05-13,202,1,101,6.3,Arábica,Tolima,11,90.0,23.3,2025-05-13
5355,2025-05-06,201,2,104,6.8,Liberica,Huila,5,86.0,19.1,2025-05-06
4059,2025-05-18,204,2,101,5.1,Arábica,Nariño,13,86.0,23.9,2025-05-18
8881,2025-05-10,202,4,102,6.4,Liberica,Tolima,11,70.0,29.5,2025-05-10
1739,2025-05-23,203,4,103,5.8,Liberica,Huila,18,95.0,29.6,2025-05-23
1539,2025-05-05,201,4,105,5.5,Excelsa,Antioquia,14,90.0,22.3,2025-05-05
4326,2025-05-10,201,3,101,6.8,Arábica,Antioquia,11,73.0,21.5,2025-05-10
5240,2025-05-18,203,4,105,5.4,Excelsa,Antioquia,6,75.0,21.0,2025-05-18
2401,2025-05-29,202,4,104,5.6,Liberica,Huila,8,72.0,20.8,2025-05-29
